Accounting Date,Total Received,Item Payment Type,Stock Item Name,Event Name,Amount,masked_column
12/24/2023,0.0,Card Payment,,Matt Johnson - Urban Deception,,58
12/24/2023,0.0,Card Payment,,Matt Johnson - Urban Deception,,43
12/24/2023,0.0,Card Payment,,Andrew Sleighter,,34
12/24/2023,0.0,Card Payment,,Andrew Sleighter,,36
12/24/2023,0.0,Card Payment,,Andrew Sleighter,,35
12/24/2023,0.0,Card Payment,,Andrew Sleighter,,36
12/25/2023,0.0,Card Payment,,International Guitar Night XXIV,,46
12/25/2023,0.0,Card Payment,,International Guitar Night XXIV,,40
12/25/2023,0.0,Card Payment,,Andrew Sleighter,,31
12/25/2023,0.0,Card Payment,,Andrew Sleighter,,35
12/25/2023,0.0,Card Payment,,Andrew Sleighter,,34
12/25/2023,0.0,Card Payment,,Andrew Sleighter,,40
12/26/2023,0.0,No Payment,,Andrew Sleighter,,0
12/26/2023,0.0,No Payment,,Andrew Sleighter,,0
12/26/2023,0.0,Card Payment,,Andrew Sleighter,,31
12/26/2023,0.0,Card Payment,,Andrew Sleighter,,31
12/26/2023,0.0,Card Payment,,Andrew Sleighter,,36
12/26/2023,0.0,Card Payment,,Caesar Sings Nat King Cole,,47
12/26/2023,0.0,Card Payment,,Caesar Sings Nat King Cole,,44
12/26/2023,0.0,Card Payment,,Caesar Sings Nat King Cole,,43
12/26/2023,0.0,Card Payment,,Caesar Sings Nat King Cole,,43
12/26/2023,0.0,Card Payment,,Andrew Sleighter,,35
12/26/2023,0.0,No Payment,,Andrew Sleighter,,0
12/26/2023,0.0,No Payment,,Andrew Sleighter,,0
12/26/2023,0.0,Account Credit,,Mike Birbiglia: Please Stop the Ride,,0
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,34
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,28
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,36
12/27/2023,0.0,Card Payment,,The Rat Pack is Back!,,21
12/27/2023,0.0,Card Payment,,Caesar Sings Nat King Cole,,51
12/27/2023,0.0,Card Payment,,Caesar Sings Nat King Cole,,51
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,35
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,34
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,33
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,30
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,29
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/27/2023,0.0,Card Payment,,Andrew Sleighter,,22
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,34
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,36
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,36
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,39
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,34
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,40
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,39
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,39
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,36
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,33
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,31
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,35
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,41
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,34
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,38
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,38
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,35
12/28/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,63
12/28/2023,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,9
12/28/2023,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,8
12/28/2023,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,8
12/28/2023,0.0,Card Payment,,International Guitar Night XXIV,,37
12/28/2023,0.0,Card Payment,,International Guitar Night XXIV,,42
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,38
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,19
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,31
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,19
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,26
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,33
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,40
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,41
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,31
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,32
12/28/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,63
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,0
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,0
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,0
12/28/2023,0.0,Card Payment,,Andrew Sleighter,,0
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,57
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,63
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,57
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,47
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,63
12/29/2023,0.0,Card Payment,,Andrew Sleighter,,32
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,62
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,55
12/29/2023,0.0,Card Payment,,Andrew Sleighter,,40
12/29/2023,0.0,Card Payment,,Andrew Sleighter,,39
12/29/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/29/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/29/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/29/2023,0.0,Card Payment,,Andrew Sleighter,,28
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,56
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,49
12/29/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,56
12/30/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,49
12/30/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,49
12/30/2023,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,64
12/30/2023,0.0,Card Payment,,Imar,,39
12/30/2023,0.0,Card Payment,,Imar,,35
12/30/2023,0.0,Card Payment,,Imar,,36
12/31/2023,0.0,Card Payment,,Andrew Sleighter,,35
12/31/2023,0.0,Card Payment,,Andrew Sleighter,,37
12/31/2023,0.0,Card Payment,,Andrew Sleighter,,33
12/31/2023,0.0,Card Payment,,Andrew Sleighter,,39
12/31/2023,0.0,Card Payment,,Andrew Sleighter,,35
12/31/2023,0.0,No Payment,,Andrew Sleighter,,0
12/31/2023,0.0,Card Payment,,International Guitar Night XXIV,,41
12/31/2023,0.0,Card Payment,,International Guitar Night XXIV,,38
12/31/2023,0.0,Card Payment,,Imar,,37
12/31/2023,0.0,Card Payment,,Imar,,34
12/31/2023,0.0,Custom Payment,,Andrew Sleighter,,0
12/31/2023,0.0,Custom Payment,,Andrew Sleighter,,0
12/31/2023,0.0,No Payment,,Andrew Sleighter,,0
12/31/2023,0.0,Custom Payment,,Andrew Sleighter,,0
1/1/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,48
1/1/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,15
1/1/2024,0.0,Card Payment,,One Noble Journey,,37
1/1/2024,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,59
1/1/2024,0.0,Card Payment,,International Guitar Night XXIV,,45
1/1/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/1/2024,0.0,Card Payment,,The Rat Pack is Back!,,19
1/1/2024,0.0,Card Payment,,The Rat Pack is Back!,,20
1/1/2024,0.0,Card Payment,,The Rat Pack is Back!,,19
1/1/2024,0.0,Card Payment,,The Rat Pack is Back!,,22
1/1/2024,0.0,Card Payment,,The Rat Pack is Back!,,16
1/1/2024,0.0,Card Payment,,The Rat Pack is Back!,,21
1/1/2024,0.0,Card Payment,,International Guitar Night XXIV,,46
1/1/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/2/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,55
1/2/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,42
1/2/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,32
1/2/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,24
1/2/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,25
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,33
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,42
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,36
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,36
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,37
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,35
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,59
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,70
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,58
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,50
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,39
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/2/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,15
1/2/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,17
1/2/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,16
1/2/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,17
1/2/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,15
1/2/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,17
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,55
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,50
1/2/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,55
1/2/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,37
1/2/2024,0.0,Gift Voucher Spend,,Matt Johnson - Urban Deception,,47
1/2/2024,0.0,Gift Voucher Spend,,Matt Johnson - Urban Deception,,47
1/2/2024,0.0,Card Payment,,Imar,,44
1/2/2024,0.0,Card Payment,,Imar,,42
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,46
1/2/2024,0.0,Card Payment,,International Guitar Night XXIV,,39
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,0
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,0
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,0
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,0
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,0
1/2/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,0
1/3/2024,0.0,Card Payment,,International Guitar Night XXIV,,40
1/3/2024,0.0,Card Payment,,International Guitar Night XXIV,,43
1/3/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,47
1/3/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,12
1/3/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,14
1/3/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,6
1/3/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,9
1/3/2024,0.0,Card Payment,,The Rat Pack is Back!,,22
1/3/2024,0.0,Card Payment,,The Rat Pack is Back!,,23
1/3/2024,0.0,Card Payment,,International Guitar Night XXIV,,40
1/3/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/4/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,50
1/4/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,52
1/4/2024,0.0,Card Payment,,International Guitar Night XXIV,,39
1/4/2024,0.0,Card Payment,,International Guitar Night XXIV,,21
1/4/2024,0.0,No Payment,,International Guitar Night XXIV,,0
1/4/2024,0.0,Card Payment,,International Guitar Night XXIV,,32
1/4/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/4/2024,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,64
1/4/2024,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,62
1/4/2024,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,58
1/4/2024,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,53
1/4/2024,0.0,Cash Payment,,International Guitar Night XXIV,,37
1/4/2024,0.0,Cash Payment,,International Guitar Night XXIV,,38
1/4/2024,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,64
1/4/2024,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,52
1/4/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/4/2024,0.0,Card Payment,,International Guitar Night XXIV,,37
1/4/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,0
1/4/2024,0.0,No Payment,,Mike Birbiglia: Please Stop the Ride,,0
1/5/2024,0.0,Card Payment,,Live2Lead Walla Walla,,74
1/5/2024,0.0,Card Payment,,International Guitar Night XXIV,,34
1/5/2024,0.0,Card Payment,,International Guitar Night XXIV,,34
1/5/2024,0.0,Card Payment,,The Rat Pack is Back!,,21
1/5/2024,0.0,Card Payment,,The Rat Pack is Back!,,18
1/5/2024,0.0,Card Payment,,The Rat Pack is Back!,,25
1/5/2024,0.0,Cash Payment,,International Guitar Night XXIV,,32
1/5/2024,0.0,Cash Payment,,International Guitar Night XXIV,,37
1/5/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,9
1/5/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,12
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,36
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,37
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,37
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,39
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,48
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,45
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,43
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,9
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,6
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,12
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,14
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,12
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,10
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,10
1/6/2024,0.0,Card Payment,,Mike Birbiglia: Please Stop the Ride,,53
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,36
1/6/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,15
1/6/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,14
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,42
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,35
1/6/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,16
1/6/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,16
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,34
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,47
1/6/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,48
1/6/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,49
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,12
1/6/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,9
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,45
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,40
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,49
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,45
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,42
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,43
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,34
1/6/2024,0.0,Card Payment,,Power House Movie: Film Geek,,16
1/6/2024,0.0,Card Payment,,Power House Movie: Film Geek,,14
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,37
1/6/2024,0.0,Card Payment,,International Guitar Night XXIV,,47
1/6/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,15
1/6/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,14
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,39
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,35
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,46
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,43
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,46
1/7/2024,0.0,Card Payment,,Imar,,34
1/7/2024,0.0,Card Payment,,Imar,,37
1/7/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,41
1/7/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,57
1/7/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,55
1/7/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,50
1/7/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,24
1/7/2024,0.0,Card Payment,,Matt Johnson - Urban Deception,,25
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,39
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,48
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,36
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/7/2024,0.0,Card Payment,,International Guitar Night XXIV,,40
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,40
1/8/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,45
1/8/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,45
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,44
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,43
1/8/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,47
1/8/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,32
1/8/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,47
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,34
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,43
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,46
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,37
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,39
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,45
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/8/2024,0.0,Card Payment,,Imar,,42
1/8/2024,0.0,Card Payment,,Imar,,37
1/8/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,47
1/8/2024,0.0,Card Payment,,Caesar Sings Nat King Cole,,46
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,44
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,34
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,20
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,22
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,40
1/8/2024,0.0,Card Payment,,International Guitar Night XXIV,,36
1/8/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,16
1/8/2024,0.0,Card Payment,,Power House Movie: Holy Frit,,14
1/9/2024,0.0,Card Payment,,International Guitar Night XXIV,,33
1/9/2024,0.0,Card Payment,,Imar,,38
1/9/2024,0.0,Card Payment,,Imar,,31
1/9/2024,0.0,Card Payment,,Imar,,31
1/9/2024,0.0,Card Payment,,International Guitar Night XXIV,,46
1/9/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/9/2024,0.0,Card Payment,,International Guitar Night XXIV,,35
1/9/2024,0.0,Card Payment,,International Guitar Night XXIV,,40
1/9/2024,0.0,Card Payment,,Imar,,34
1/9/2024,0.0,Card Payment,,Imar,,33
1/9/2024,0.0,Card Payment,,Imar,,35
1/9/2024,0.0,Card Payment,,International Guitar Night XXIV,,19
1/9/2024,0.0,Card Payment,,The Rat Pack is Back!,,17
1/9/2024,0.0,Card Payment,,The Rat Pack is Back!,,20
1/10/2024,0.0,Card Payment,,International Guitar Night XXIV,,36
1/10/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/10/2024,0.0,No Payment,,Caesar Sings Nat King Cole,,0
1/10/2024,0.0,No Payment,,Caesar Sings Nat King Cole,,0
1/10/2024,0.0,Card Payment,,Power House Movie: Film Geek,,18
1/10/2024,0.0,No Payment,,Arianne True Poetry Reading,,0
1/10/2024,0.0,No Payment,,Arianne True Poetry Reading,,0
1/10/2024,0.0,No Payment,,International Guitar Night XXIV,,0
1/10/2024,0.0,No Payment,,International Guitar Night XXIV,,0
1/11/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,13
1/11/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,14
1/11/2024,0.0,Card Payment,,Jeff Boyer's Big Bubble Bonanza,,8
1/11/2024,0.0,Card Payment,,International Guitar Night XXIV,,33
1/11/2024,0.0,Card Payment,,International Guitar Night XXIV,,37
1/11/2024,0.0,Card Payment,,Imar,,24
1/11/2024,0.0,Card Payment,,Imar,,30
1/11/2024,0.0,Card Payment,,Imar,,35
1/11/2024,0.0,Card Payment,,Imar,,36
1/11/2024,0.0,Card Payment,,Imar,,34
1/11/2024,0.0,Card Payment,,Imar,,34
1/11/2024,0.0,Card Payment,,Imar,,36
1/11/2024,0.0,Card Payment,,Imar,,34
1/11/2024,0.0,Card Payment,,Imar,,31
1/11/2024,0.0,Card Payment,,Imar,,21
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,40
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,40
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,17
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,32
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,35
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,30
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,25
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,25
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,40
1/11/2024,0.0,Account Credit,,International Guitar Night XXIV,,38
1/11/2024,0.0,Card Payment,,International Guitar Night XXIV,,41
1/11/2024,0.0,Card Payment,,International Guitar Night XXIV,,43
1/11/2024,0.0,Card Payment,,International Guitar Night XXIV,,38
1/11/2024,0.0,Card Payment,,International Guitar Night XXIV,,35
